ETNL,53.91820145,12.27830029
ETNN,50.8312,6.65817
ETNS,54.459301,9.51633
ETNT,53.54779816,7.667329788
ETNW,52.457298,9.42717
ETOI,49.63359833,11.76720047
ETOR,49.56359863,8.46339035
ETOU,50.04980087,8.325400352
ETSA,48.070599,10.906
ETSB,50.17380142,7.063330173
ETSE,48.32229996,11.94869995
ETSF,48.205555,11.266944
ETSH,51.767799,13.1677
ETSI,48.71569824,11.5340004
ETSL,48.185504,10.8612
ETSN,48.710999,11.2115
ETUO,51.922798,8.30633
FAAB,-28.575001,16.5333
FAAG,-29.28179932,18.81389999
FABB,-26.23859978,28.30179977
FABE,-32.89709854,27.27910042
FABL,-29.09269905,26.30240059
FABM,-28.24839973,28.33609962
FABO,-27.36680031,26.62919998
FACT,-33.96480179,18.60169983
FACV,-31.50029945,19.72590065
FALE,-29.61444444,31.11972222
FAEL,-33.03559875,27.82589912
FAEO,-26.49559975,29.97979927
FAFB,-28.82309914,27.90889931
FAGC,-25.98629951,28.14010048
FAGG,-34.0056,22.378902
FAGR,-32.1935997,24.54140091
FAGT,-33.28469849,26.49810028
FAGY,-29.12199974,30.58670044
FAHA,-28.07869911,26.86120033
FAHR,-28.23509979,29.10619926
FAHS,-24.36860085,31.04870033
FAHV,-30.56220055,25.52829933
FAOR,-26.1392,28.246
FAKD,-26.87109947,26.71800041
FAKM,-28.80279922,24.76519966
FAKR,-26.08082592,27.72591496
FAKS,-27.66060066,27.31579971
FAKU,-27.45669937,23.41139984
FAKZ,-29.68840027,17.09399986
FALA,-25.93849945,27.92609978
FALI,-26.17569923,26.18460083
FALM,-23.15990067,29.69650078
FALW,-32.96889877,18.1602993
FALY,-28.58169937,29.74970055
FAMB,-25.68479919,29.44020081
FAMG,-30.85740089,30.34300041
FAMI,-24.9890995,29.28310013
FAMJ,-27.07929993,29.7784996
FAMN,-25.43000031,31.57670021
FAMS,-25.7045002,26.9090004
FAMU,-27.62610054,32.04430008
FANC,-27.77059937,29.9769001
FANY,-24.68610001,28.43490028
FAOB,-34.55490112,20.2507
FAOH,-33.60699844,22.18899918
FAPE,-33.98490143,25.61730003
FAPG,-34.08816017,23.32872343
FAPH,-23.93720055,31.15539932
FAPI,-23.92609978,29.4843998
